clip,vehicle_id,terminal_event_id,original_event_description,vlm_events_for_pipeline,vlm_change_type,change_action,change_reason,removed_event,added_event,event_changed_flag
82,459618013,,,['v_cam_covered'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
34,509637851,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
83,443385724,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
379,459618013,,,['v_cam_covered'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
45,317984619,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
211,464868635,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
114,511642605,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
392,443668611,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
402,333585410,,,"['SEATBELT_D_OFF', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
391,509637948,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
367,459506000,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
201,443744270,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
185,409223544,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
198,459506928,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
424,511461222,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
25,417516308,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
426,523822248,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
159,524598614,,,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
192,509637769,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
84,460126729,,,['v_distraction'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
389,523822178,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
180,417516308,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
24,411962094,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
148,523823521,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
156,443717449,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
244,312741040,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
337,460126901,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
175,509637621,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
249,523821771,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
251,509637738,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
350,456979367,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
253,459503546,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
414,509637553,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
271,459618013,,,['v_cam_covered'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
121,523822178,,,['v_cam_covered'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
438,523824244,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
382,317984514,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
366,322641484,,,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
440,523822483,,,"['v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
384,459506928,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
437,511642605,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
141,334154315,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
126,365321388,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
154,523822483,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
410,523821771,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
275,335116387,,,"['v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
347,509637652,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
329,443668611,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
345,524596949,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
356,509637286,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
182,509637286,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
206,523824244,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
177,509636557,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
203,523823149,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
21,523822248,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
428,365321388,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
127,518311941,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
334,456979367,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
362,443668611,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
153,523824244,,,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
302,464368268,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
129,524598614,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
429,511465936,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
78,509637397,,,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
66,464367957,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
260,459506000,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
304,507302529,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
44,511471809,,,"['SEATBELT_D_OFF', 'v_smoke']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
227,333584733,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
259,312741040,,,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
322,454270937,,,"['v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
238,509637948,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
118,365598883,,,"['v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
186,333584194,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
217,523822483,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
103,518312065,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
151,453885405,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
28,416296124,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
313,417516308,,,"['v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
150,333585410,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
386,523821693,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
446,509637851,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
19,524598261,,,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
9,425968651,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
104,523823521,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
315,507451763,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
162,509637769,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
209,464878170,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
380,523824244,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
176,312741040,,,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
407,511472466,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
20,365599055,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
376,523823149,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
423,366751690,,,"['v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
371,464367957,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
374,464368268,,,[],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
173,464368268,,,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
130,464397351,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
455,523821830,,,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
456,304246535,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
436,467597649,,,"['SEATBELT_D_OFF', 'v_distraction', 'v_smoke']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
305,523822483,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
11,523821693,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
12,454535057,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
13,453885405,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
14,518867282,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
207,312741040,,,[],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
208,333545827,,,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
346,511468560,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
62,452453885,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
365,509637769,,,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
363,524598261,,,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
143,509637621,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
7,511471809,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
279,511879248,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
307,365598883,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
308,454535057,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
149,524598261,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
314,511893849,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
160,333585410,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
344,523823149,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
81,434846817,,,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
309,507451763,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
255,507264328,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
70,429536893,,,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
38,229817878,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
69,511461222,,,"['v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
80,509637769,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
3,336854753,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
161,511879248,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
248,509636042,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
187,464368268,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
278,523823859,,,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
336,322641484,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
179,523821693,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
113,453885405,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
30,509637286,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
265,459618013,,,['v_cam_covered'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
306,453948326,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
285,366763791,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
125,523821830,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
75,523822483,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
181,333212161,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
333,511472466,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
91,523822178,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
68,454260123,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
67,459618013,,,['v_cam_covered'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
267,417516308,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
293,512982665,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
132,322784039,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
294,511465936,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
348,334148753,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
394,523823573,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
107,509637948,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
1,523821693,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
108,511461222,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
378,464868635,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
214,459506000,,,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
171,509637851,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
122,524598261,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
352,509637851,,,['SEATBELT_D_OFF'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
381,453948326,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
144,443733464,,,['v_phone'],new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
37,365670886,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
330,509637738,,,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,no_change,missing vehicle_id or terminal_event_id,,,0
387,513225962,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
120,365670886,,,[],no_vlm_signal,no_change,missing vehicle_id or terminal_event_id,,,0
